fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality,quality_label,wine_type
7.0,0.55,0.05,8.0,0.036,19.0,164.0,0.99269,3.26,0.46,12.2,0.11585365783016062,12.727249586818932,5.612,0,6,medium,white
5.8,0.2,0.16,1.4,0.042,44.0,99.0,0.98912,3.23,0.37,12.2,0.4444444399551067,28.999855000724995,4.513999999999999,0,6,medium,white
6.0,0.29,0.27,2.3,0.044,20.0,117.0,0.9895,3.31,0.41,12.7,0.17094016947914387,20.689583829021284,5.206999999999999,0,7,high,white
5.7,0.22,0.29,3.5,0.04,27.0,146.0,0.98999,3.17,0.36,12.1,0.18493150558266092,25.90897314103118,4.356,0,6,medium,white
7.1,0.46,0.23,13.7,0.045,44.0,192.0,0.9981,3.11,0.53,9.4,0.22916666547309028,15.43474905489336,4.982,0,5,medium,white
6.6,0.21,0.3,9.9,0.041,64.0,174.0,0.995,3.07,0.5,10.1,0.3678160898401374,31.428421769420144,5.05,0,6,medium,white
6.9,0.42,0.2,15.4,0.043,57.0,201.0,0.99848,3.08,0.54,9.4,0.28358208814138264,16.428532313018305,5.0760000000000005,0,5,medium,white
5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,0.3628318551961783,25.90897314103118,4.094,0,6,medium,white
5.2,0.31,0.2,2.4,0.027,27.0,117.0,0.9888917,3.56,0.45,13.0,0.2307692287968442,16.77413943825988,5.8500000000000005,0,7,high,white
7.2,0.22,0.35,5.5,0.054,37.0,183.0,0.99474,3.08,0.5,10.3,0.2021857912448864,32.72712396761833,5.15,0,5,medium,white
5.6,0.18,0.29,2.3,0.04,5.0,47.0,0.99126,3.07,0.45,10.1,0.10638297645993668,31.11093827256515,4.545,0,4,low,white
6.2,0.24,0.27,16.8,0.04,48.0,129.0,0.99691,3.23,0.38,10.5,0.37209302037137193,25.83322569489294,3.99,0,6,medium,white
5.7,0.26,0.24,17.8,0.059,23.0,124.0,0.99773,3.3,0.5,10.1,0.1854838694719043,21.922992603874604,5.05,0,5,medium,white
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0,0.2365591372412996,29.999850000749994,4.62,0,6,medium,white
7.6,0.28,0.17,1.6,0.046,28.0,117.0,0.99288,3.08,0.43,10.0,0.2393162372708014,27.14276020442784,4.3,0,5,medium,white
7.0,0.2,0.33,4.7,0.03,25.0,76.0,0.99202,2.89,0.54,10.5,0.32894736409279784,34.99982500087499,5.67,0,6,medium,white
6.6,0.26,0.27,11.8,0.048,28.0,112.0,0.99606,2.89,0.49,9.7,0.24999999776785717,25.3845177518548,4.752999999999999,0,6,medium,white
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,0.37158469742303446,34.28555102118562,7.144,0,5,medium,white
6.9,0.22,0.32,5.8,0.041,20.0,119.0,0.99296,3.17,0.55,11.2,0.16806722547842667,31.3634938023009,6.16,0,6,medium,white
7.4,0.22,0.28,9.0,0.046,22.0,121.0,0.99468,3.1,0.55,10.8,0.18181818031555222,33.636210744496616,5.940000000000001,0,5,medium,white
7.0,0.2,0.35,8.8,0.037,31.0,103.0,0.99388,3.13,0.49,11.0,0.3009708708643605,34.99982500087499,5.39,0,6,medium,white
5.6,0.26,0.0,10.2,0.038,13.0,111.0,0.99315,3.44,0.46,12.4,0.11711711606200796,21.538378698543468,5.704000000000001,0,6,medium,white
6.3,0.28,0.3,6.6,0.2,60.0,154.0,0.99478,3.1,0.4,9.4,0.38961038708045204,22.499919643144132,3.7600000000000002,0,6,medium,white
6.4,0.29,0.3,6.5,0.2,62.0,156.0,0.99478,3.1,0.4,9.4,0.39743589488823144,22.068889417622703,3.7600000000000002,0,5,medium,white
7.2,0.34,0.23,8.9,0.105,22.0,155.0,0.99692,3.01,0.58,9.5,0.14193548295525496,21.17640830468146,5.51,0,5,medium,white
7.1,0.39,0.39,11.1,0.034,25.0,204.0,0.99616,3.05,0.52,10.0,0.12254901900711265,18.205081525431986,5.2,0,6,medium,white
6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.9902,3.16,0.31,12.5,0.2894736816712835,26.538359467848203,3.875,0,6,medium,white
6.1,0.24,0.25,1.6,0.044,24.0,115.0,0.9921,3.39,0.59,10.9,0.20869565035916826,25.416560764330146,6.431,0,6,medium,white
5.9,0.25,0.24,7.4,0.044,21.0,113.0,0.99462,3.38,0.58,10.5,0.18584070631999375,23.599905600377603,6.09,0,6,medium,white
6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.99476,3.22,0.37,10.8,0.38345864373339367,25.416560764330146,3.996,0,6,medium,white
6.5,0.22,0.27,1.6,0.039,36.0,116.0,0.99178,3.38,0.57,11.0,0.3103448249108205,29.545320248544325,6.27,0,7,high,white
6.2,0.26,0.29,2.0,0.036,16.0,87.0,0.99081,3.33,0.61,11.8,0.18390804386312593,23.84606213053027,7.198,0,6,medium,white
6.6,0.34,0.25,4.8,0.038,16.0,121.0,0.99198,3.36,0.71,12.6,0.13223140386585616,19.411707612624667,8.946,0,6,medium,white
5.6,0.225,0.24,9.8,0.054,59.0,140.0,0.99545,3.17,0.39,10.2,0.4214285684183674,24.888778272096566,3.9779999999999998,0,6,medium,white
7.1,0.23,0.28,1.9,0.046,33.0,103.0,0.98997,3.12,0.31,12.0,0.32038834640399666,30.8694310024739,3.7199999999999998,0,5,medium,white
6.4,0.27,0.3,1.6,0.04,19.0,86.0,0.99089,3.32,0.65,11.5,0.22093022998918338,23.70361591253366,7.4750000000000005,0,6,medium,white
6.3,0.41,0.22,7.3,0.035,23.0,117.0,0.99172,3.2,0.39,11.94,0.19658119490101544,15.365816180936145,4.6566,0,7,high,white
6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.9901,3.12,0.44,12.8933333333333,0.28695651924385635,16.34142355750352,5.673066666666652,0,7,high,white
7.2,0.585,0.2,10.4,0.086,17.0,94.0,0.99681,3.13,0.4,9.4,0.18085106190583977,12.307671268938002,3.7600000000000002,0,5,medium,white
6.7,0.34,0.26,1.9,0.038,58.0,138.0,0.9893,3.0,0.47,12.2,0.4202898520268851,19.705824394634135,5.733999999999999,0,7,high,white
6.4,0.26,0.35,7.7,0.056,45.0,191.0,0.99527,3.16,0.5,9.5,0.23560209300731888,24.615289941192536,4.75,0,5,medium,white
6.3,0.28,0.22,11.5,0.036,27.0,150.0,0.99445,3.0,0.33,10.6,0.1799999988,22.499919643144132,3.498,0,6,medium,white
7.4,0.16,0.33,1.2,0.042,47.0,121.0,0.99198,3.04,0.68,10.5,0.3884297488559525,46.24971093930663,7.140000000000001,0,7,high,white
8.4,0.27,0.3,2.2,0.037,36.0,129.0,0.99085,2.89,0.3,11.4666666666667,0.27906976527852895,31.110995885200428,3.44000000000001,0,6,medium,white
5.9,0.2,0.28,1.0,0.043,45.0,100.0,0.99033,3.4,0.41,11.4,0.4499999955000001,29.499852500737497,4.6739999999999995,0,6,medium,white
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.99538,3.12,0.5,9.5,0.2582417568228475,26.66655555601852,4.75,0,5,medium,white
7.4,0.38,0.34,8.3,0.052,44.0,168.0,0.99627,3.11,0.52,9.2,0.261904760345805,19.47363296412378,4.784,0,5,medium,white
6.4,0.42,0.19,9.3,0.043,28.0,145.0,0.99433,3.23,0.53,10.98,0.19310344694411416,15.238058957002485,5.819400000000001,0,5,medium,white
6.4,0.23,0.26,8.1,0.054,47.0,181.0,0.9954,3.12,0.49,9.4,0.2596685068526602,27.82596597406098,4.606,0,5,medium,white
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0.2903225787721124,38.420850416576755,3.608,0,8,high,white
6.8,0.24,0.29,2.0,0.044,15.0,96.0,0.99232,3.23,0.64,10.4,0.15624999837239587,28.333215278269673,6.656000000000001,0,8,high,white
7.4,0.27,0.52,15.7,0.054,36.0,139.0,0.99788,3.04,0.62,10.0333333333333,0.2589928038921381,27.407305898867044,6.220666666666646,0,6,medium,white
5.7,0.28,0.35,1.2,0.052,39.0,141.0,0.99108,3.44,0.69,11.3,0.27659574271917914,20.357070153320883,7.797,0,6,medium,white
5.8,0.22,0.25,1.5,0.024,21.0,109.0,0.99234,3.37,0.58,10.4,0.19266054869118762,26.36351652947032,6.032,0,6,medium,white
6.7,0.27,0.69,1.2,0.176,36.0,106.0,0.99288,2.96,0.43,9.2,0.3396226383054468,24.814722908433673,3.9559999999999995,0,6,medium,white
7.1,0.2,0.35,3.2,0.034,21.0,107.0,0.99195,3.11,0.54,11.1,0.19626168040876935,35.49982250088749,5.994,0,6,medium,white
7.1,0.23,0.3,2.6,0.034,62.0,148.0,0.99121,3.03,0.56,11.3,0.4189189160883857,30.8694310024739,6.328000000000001,0,7,high,white
7.6,0.31,0.52,13.2,0.042,61.0,148.0,0.99839,2.98,0.47,9.1,0.41216215937728273,24.516049948225973,4.276999999999999,0,6,medium,white
7.2,0.34,0.28,10.4,0.108,43.0,187.0,0.99738,2.96,0.57,9.4,0.22994652283451059,21.17640830468146,5.358,0,5,medium,white
7.0,0.36,0.25,5.7,0.021,14.0,73.0,0.98963,2.89,0.59,13.2,0.19178081929067373,19.444390432248802,7.787999999999999,0,6,medium,white
6.4,0.31,0.28,2.5,0.039,34.0,137.0,0.98946,3.22,0.38,12.7,0.24817518067025415,20.64509469324293,4.826,0,6,medium,white
7.3,0.28,0.35,1.6,0.054,31.0,148.0,0.99178,3.18,0.47,10.7,0.20945945804419286,26.071335459516217,5.028999999999999,0,5,medium,white
7.4,0.16,0.3,1.4,0.064,34.0,166.0,0.99136,3.11,0.42,11.4333333333333,0.20481927587458268,46.24971093930663,4.801999999999985,0,6,medium,white
6.4,0.31,0.27,7.4,0.049,48.0,169.0,0.99323,3.27,0.45,11.1,0.28402366695843984,20.64509469324293,4.995,0,6,medium,white
6.2,0.29,0.29,5.6,0.046,35.0,178.0,0.99313,3.25,0.51,10.5333333333333,0.19662921237848757,21.379236623321994,5.371999999999983,0,5,medium,white
5.9,0.28,0.34,3.6,0.04,50.0,194.0,0.9912,3.31,0.52,11.6,0.2577319574343714,21.0713533165953,6.032,0,6,medium,white
6.5,0.23,0.2,7.5,0.05,44.0,179.0,0.99504,3.18,0.48,9.53333333333333,0.24581005449268126,28.260746692405682,4.575999999999998,0,5,medium,white
7.2,0.34,0.2,5.8,0.062,52.0,203.0,0.99461,3.17,0.44,9.8,0.25615763420612003,21.17640830468146,4.312,0,6,medium,white
6.5,0.2,0.33,1.5,0.039,36.0,110.0,0.99008,3.22,0.65,12.0,0.3272727242975207,32.4998375008125,7.800000000000001,0,6,medium,white
6.2,0.24,0.27,2.9,0.039,30.0,123.0,0.98959,3.12,0.37,12.8,0.2439024370414436,25.83322569489294,4.736,0,6,medium,white
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.99663,3.14,0.4,9.5,0.23529411591695504,22.903151925316372,3.8000000000000003,0,5,medium,white
6.4,0.29,0.21,9.65,0.041,36.0,119.0,0.99334,2.99,0.34,10.9333333333333,0.30252100586116804,22.068889417622703,3.7173333333333223,0,6,medium,white
6.3,0.19,0.33,10.1,0.063,63.0,133.0,0.99561,2.89,0.41,9.1,0.4736842069647804,33.15772022252514,3.7309999999999994,0,5,medium,white
5.9,0.29,0.28,3.2,0.035,16.0,117.0,0.98959,3.26,0.42,12.6,0.1367521355833151,20.344757431870928,5.292,0,6,medium,white
6.5,0.3,0.28,11.45,0.041,29.0,109.0,0.99418,2.98,0.3,10.9,0.2660550434306877,21.666594444685188,3.27,0,6,medium,white
6.5,0.22,0.19,4.5,0.096,16.0,115.0,0.9937,3.02,0.44,9.6,0.13913043357277885,29.545320248544325,4.224,0,5,medium,white
7.0,0.23,0.28,2.7,0.053,16.0,92.0,0.99372,3.18,0.56,9.3,0.17391304158790172,30.434650284129198,5.208000000000001,0,5,medium,white
7.1,0.23,0.23,3.5,0.038,23.0,112.0,0.99157,3.05,0.37,11.3666666666667,0.20535714102359695,30.8694310024739,4.205666666666678,0,6,medium,white
6.1,0.26,0.28,1.7,0.043,24.0,98.0,0.98918,3.14,0.44,12.5,0.24489795668471473,23.461448225199135,5.5,0,6,medium,white
6.4,0.35,0.21,2.1,0.051,46.0,171.0,0.9932,3.16,0.5,9.5,0.2690058463800828,18.2856620409656,4.75,0,5,medium,white
6.0,0.32,0.32,4.8,0.041,40.0,186.0,0.99235,3.22,0.54,11.0,0.2150537622846572,18.749941406433106,5.94,0,6,medium,white
6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.99373,3.02,0.53,9.4,0.12781954791113123,17.941123702577343,4.982,0,5,medium,white
6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.76,11.3333333333333,0.42105262603878124,49.99961538757394,8.613333333333308,0,6,medium,white
6.5,0.315,0.2,6.6,0.041,9.0,126.0,0.99494,2.94,0.51,8.8,0.07142857086167802,20.63485512744404,4.488,0,5,medium,white
5.7,0.31,0.29,7.3,0.05,33.0,143.0,0.99332,3.31,0.5,11.0666666666667,0.23076922915545994,18.38703746116948,5.53333333333335,0,6,medium,white
6.4,0.3,0.27,5.0,0.058,27.0,151.0,0.99198,3.22,0.49,12.2,0.17880794583570897,21.33326222245926,5.978,0,6,medium,white
7.0,0.24,0.26,1.7,0.041,31.0,110.0,0.99142,3.2,0.53,11.0,0.2818181792561984,29.166545139395254,5.83,0,6,medium,white
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.99542,3.23,0.48,9.5,0.2802197786801111,24.615289941192536,4.56,0,5,medium,white
6.0,0.27,0.31,5.0,0.043,54.0,170.0,0.9924,3.28,0.52,11.0,0.3176470569550173,22.222139918000305,5.720000000000001,0,6,medium,white
7.1,0.21,0.33,1.2,0.039,34.0,97.0,0.99112,3.11,0.75,11.2,0.35051546030396435,33.809362812558035,8.399999999999999,0,6,medium,white
6.7,0.26,0.29,7.1,0.036,28.0,100.0,0.99534,3.08,0.36,9.3,0.2799999972,25.769131657185937,3.3480000000000003,0,6,medium,white
6.3,0.28,0.22,9.5,0.04,30.0,111.0,0.99338,3.05,0.31,10.8,0.270270267835403,22.499919643144132,3.3480000000000003,0,4,low,white
6.2,0.25,0.44,15.8,0.057,39.0,167.0,0.99804,3.14,0.51,9.2,0.23353293273333572,24.799900800396802,4.691999999999999,0,5,medium,white
7.3,0.22,0.37,15.5,0.048,70.0,203.0,0.99899,3.25,0.77,9.4,0.3448275845082385,33.181667356057474,7.238,0,5,medium,white
6.4,0.18,0.28,17.05,0.047,53.0,139.0,0.99724,3.25,0.35,10.5,0.38129496128564777,35.55535802578875,3.675,0,6,medium,white
6.3,0.2,0.26,12.7,0.046,60.0,143.0,0.99526,3.26,0.35,10.8,0.4195804166462908,31.499842500787494,3.78,0,6,medium,white
6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.99676,3.1,0.67,9.4,0.2397260257553012,27.499885417144096,6.298000000000001,0,5,medium,white
7.4,0.27,0.26,11.8,0.053,55.0,173.0,0.99699,3.11,0.6,9.8,0.31791907330682617,27.407305898867044,5.88,0,5,medium,white
7.1,0.38,0.29,13.6,0.041,30.0,137.0,0.99461,3.02,0.96,12.1,0.21897810059140074,18.684161357470114,11.616,0,6,medium,white
6.8,0.43,0.26,5.2,0.043,40.0,176.0,0.99116,3.17,0.41,12.3,0.22727272598140497,15.813916711821602,5.043,0,6,medium,white
5.2,0.22,0.46,6.2,0.066,41.0,187.0,0.99362,3.19,0.42,9.73333333333333,0.2192513357259287,23.63625619883546,4.087999999999999,0,5,medium,white
5.9,0.29,0.16,7.9,0.044,48.0,197.0,0.99512,3.21,0.36,9.4,0.2436548210981989,20.344757431870928,3.384,0,5,medium,white
6.3,0.29,0.29,3.3,0.037,32.0,140.0,0.9895,3.17,0.36,12.8,0.22857142693877552,21.724063020472347,4.608,0,7,high,white
6.3,0.19,0.32,2.8,0.046,18.0,80.0,0.99043,2.92,0.47,11.05,0.22499999718750005,33.15772022252514,5.1935,0,6,medium,white
5.7,0.29,0.16,7.9,0.044,48.0,197.0,0.99512,3.21,0.36,9.4,0.2436548210981989,19.65510463757022,3.384,0,5,medium,white
5.7,0.24,0.47,6.3,0.069,35.0,182.0,0.99391,3.11,0.46,9.73333333333333,0.19230769125105665,23.749901042078992,4.477333333333332,0,5,medium,white
5.8,0.3,0.38,4.9,0.039,22.0,86.0,0.98963,3.23,0.58,13.1,0.2558139505137913,19.333268889103707,7.597999999999999,0,7,high,white
7.1,0.27,0.27,10.4,0.041,26.0,114.0,0.99335,3.04,0.52,11.5,0.22807017343798094,26.296198902967024,5.98,0,7,high,white
6.3,0.305,0.22,16.0,0.061,26.0,141.0,0.99824,3.08,0.5,9.1,0.1843971618127861,20.655669981409897,4.55,0,5,medium,white
5.7,0.24,0.47,6.3,0.069,35.0,182.0,0.99391,3.11,0.46,9.75,0.19230769125105665,23.749901042078992,4.485,0,5,medium,white
6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.9917,3.19,0.48,10.5,0.191999998464,28.181690083226894,5.04,0,6,medium,white
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.99906,3.08,0.46,8.8,0.31355931937661596,29.999863636983466,4.048000000000001,0,6,medium,white
6.1,0.22,0.5,6.6,0.045,30.0,122.0,0.99415,3.22,0.49,9.9,0.24590163732867512,27.72714669478775,4.851,0,6,medium,white
6.2,0.21,0.52,6.5,0.047,28.0,123.0,0.99418,3.22,0.49,9.9,0.22764227457201403,29.523668934909836,4.851,0,6,medium,white
6.3,0.32,0.26,12.3,0.044,24.0,205.0,0.99611,3.11,0.58,9.9,0.11707317016061869,19.68743847675476,5.742,0,5,medium,white
6.9,0.44,0.27,5.0,0.038,33.0,166.0,0.99124,3.2,0.42,12.2,0.19879517952533024,15.681782541403317,5.124,0,6,medium,white
6.1,0.31,0.34,2.8,0.042,59.5,162.0,0.99179,3.27,0.47,10.8,0.3672839483500991,19.677355879497163,5.076,0,6,medium,white
8.1,0.36,0.59,13.6,0.051,60.0,134.0,0.99886,2.96,0.39,8.7,0.44776119068834935,22.499937500173612,3.393,0,5,medium,white
6.6,0.38,0.28,2.8,0.043,17.0,67.0,0.98924,3.21,0.47,13.2,0.2537313394965472,17.368375346380667,6.204,0,6,medium,white
6.7,0.24,0.26,5.4,0.03,15.0,94.0,0.99045,3.15,0.38,12.7,0.1595744663875057,27.916550347706885,4.826,0,6,medium,white
6.9,0.56,0.26,10.9,0.06,55.0,193.0,0.9969,3.21,0.44,9.4,0.284974091787699,12.32140656891684,4.136,0,5,medium,white
7.2,0.24,0.24,1.7,0.045,18.0,161.0,0.99196,3.25,0.53,11.2,0.1118012415416072,29.999875000520834,5.936,0,6,medium,white
6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.3333333333333,0.15060240873131078,22.413715814773056,6.346666666666649,0,6,medium,white
6.7,0.28,0.28,4.5,0.051,14.0,92.0,0.99224,3.36,0.58,11.9,0.15217391138941402,23.928485969692964,6.902,0,6,medium,white
6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.35,0.15060240873131078,22.413715814773056,6.356000000000001,0,6,medium,white
6.1,0.21,0.19,1.4,0.046,51.0,131.0,0.99184,3.22,0.39,10.5,0.38931297412738186,29.047480726282256,4.095,0,5,medium,white
7.2,0.47,0.16,5.9,0.048,14.0,125.0,0.99428,3.09,0.49,9.8,0.111999999104,15.319116342305657,4.8020000000000005,0,5,medium,white
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.99834,3.06,0.54,9.1,0.13698630043160068,19.705824394634135,4.914,0,5,medium,white
6.6,0.27,0.25,1.2,0.033,36.0,111.0,0.98918,3.16,0.37,12.4,0.3243243214024836,24.444353909800334,4.588,0,6,medium,white
5.0,0.35,0.25,7.8,0.031,24.0,116.0,0.99241,3.39,0.4,11.3,0.206896549940547,14.285673469504374,4.5200000000000005,0,6,medium,white
5.0,0.46,0.1,2.8,0.024,31.0,111.0,0.9888917,3.48,0.34,13.1,0.27927927676324976,10.86954158795307,4.454000000000001,0,6,medium,white
6.6,0.38,0.29,2.9,0.035,15.0,101.0,0.98916,3.04,0.37,12.5,0.14851485001470446,17.368375346380667,4.625,0,6,medium,white
7.3,0.3,0.25,2.5,0.045,32.0,122.0,0.99329,3.18,0.54,10.3,0.2622950798172535,24.333252222492593,5.562000000000001,0,5,medium,white
6.4,0.28,0.22,12.8,0.039,51.0,150.0,0.99535,3.23,0.43,10.7,0.33999999773333334,22.85706122478134,4.601,0,6,medium,white
6.9,0.29,0.25,12.2,0.04,29.0,136.0,0.99552,3.05,0.65,10.4,0.2132352925497405,23.793021403374475,6.760000000000001,0,6,medium,white
6.3,0.3,0.19,7.7,0.049,47.0,184.0,0.99514,3.22,0.48,9.5,0.25543478122046315,20.999930000233334,4.56,0,5,medium,white
6.3,0.39,0.22,2.8,0.048,53.0,173.0,0.99304,3.24,0.45,9.8,0.3063583797320325,16.153804733834015,4.41,0,5,medium,white
6.6,0.18,0.26,17.3,0.051,17.0,149.0,0.9984,3.0,0.43,9.4,0.11409395896581236,36.66646296409464,4.042,0,6,medium,white
6.0,0.28,0.29,18.15,0.051,36.0,174.0,0.99911,3.14,0.5,9.0,0.2068965505350773,21.428494898232508,4.5,0,5,medium,white
6.6,0.35,0.26,2.7,0.045,19.0,129.0,0.98952,3.24,0.48,13.0,0.14728682056366807,18.857088979745775,6.24,0,7,high,white
5.9,0.22,0.18,6.4,0.041,28.0,120.0,0.99403,3.27,0.5,9.9,0.2333333313888889,26.818059917909466,4.95,0,5,medium,white
7.7,0.28,0.24,2.4,0.044,29.0,157.0,0.99312,3.27,0.56,10.6,0.18471337461966003,27.49990178606505,5.936,0,6,medium,white
7.1,0.42,0.2,2.8,0.038,28.0,109.0,0.98968,3.23,0.47,13.4,0.2568807315882502,16.90472165542463,6.298,0,6,medium,white
6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.98946,3.12,0.35,12.5,0.2719298221760542,20.93743457051697,4.375,0,6,medium,white
6.6,0.26,0.56,15.4,0.053,32.0,141.0,0.9981,3.11,0.49,9.3,0.2269503530003521,25.3845177518548,4.557,0,5,medium,white
6.2,0.32,0.24,4.1,0.051,34.0,149.0,0.99306,3.36,0.52,11.0,0.2281879179316247,19.37493945331421,5.720000000000001,0,5,medium,white
6.3,0.25,0.27,6.6,0.054,40.0,158.0,0.99378,3.2,0.48,10.3,0.253164555359718,25.199899200403202,4.944,0,5,medium,white
6.2,0.21,0.24,1.2,0.051,31.0,95.0,0.99036,3.24,0.57,11.3,0.3263157860387812,29.523668934909836,6.441,0,6,medium,white
6.4,0.23,0.27,2.1,0.042,35.0,100.0,0.99094,3.03,0.63,10.9,0.3499999965,27.82596597406098,6.867,0,6,medium,white
5.0,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.65,0.49,11.3,0.38888888456790127,34.48252081020131,5.537,0,6,medium,white
6.2,0.2,0.28,1.1,0.039,24.0,78.0,0.9899,3.36,0.47,12.1,0.3076923037475346,30.999845000774997,5.686999999999999,0,6,medium,white
7.0,0.28,0.28,1.4,0.039,12.0,83.0,0.99173,3.18,0.65,11.1,0.14457831151110467,24.999910714604592,7.215,0,5,medium,white
7.1,0.36,0.2,1.6,0.2,24.0,140.0,0.99356,3.11,0.63,9.8,0.17142857020408164,19.722167438423785,6.174,0,5,medium,white
5.7,0.25,0.22,9.8,0.049,50.0,125.0,0.99571,3.2,0.45,10.1,0.39999999680000003,22.7999088003648,4.545,0,6,medium,white
5.7,0.22,0.33,1.9,0.036,37.0,110.0,0.98945,3.26,0.58,12.4,0.33636363330578517,25.90897314103118,7.191999999999999,0,6,medium,white
6.0,0.2,0.38,1.3,0.034,37.0,104.0,0.9888917,3.11,0.52,12.7,0.3557692273483728,29.999850000749994,6.604,0,6,medium,white
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.99514,3.14,0.5,9.6,0.294444442808642,19.999937500195315,4.8,0,5,medium,white
6.0,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1,0.13492063384983624,10.810791331907508,4.186,0,5,medium,white
5.9,0.22,0.45,18.15,0.12,55.0,122.0,0.99636,3.1,0.35,12.8,0.4508196684359044,26.818059917909466,4.4799999999999995,0,5,medium,white
6.2,0.3,0.33,3.5,0.037,37.0,155.0,0.98987,3.18,0.37,12.4,0.23870967587929243,20.66659777800741,4.588,0,6,medium,white
5.8,0.28,0.18,1.2,0.058,7.0,108.0,0.99288,3.23,0.58,9.55,0.06481481421467765,20.714211734958088,5.539,0,4,low,white
5.8,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1,0.13492063384983624,10.450431620843924,4.186,0,5,medium,white
6.7,0.31,0.33,2.0,0.033,12.0,74.0,0.99064,3.29,0.65,12.5,0.16216215997078162,21.61283350698869,8.125,0,6,medium,white
6.4,0.15,0.25,7.8,0.05,13.0,68.0,0.99394,3.16,0.4,9.9,0.19117646777681666,42.66638222411851,3.9600000000000004,0,6,medium,white
6.4,0.13,0.28,0.9,0.045,32.0,87.0,0.99175,3.47,0.52,11.2,0.36781608772625185,49.23039053545742,5.824,0,6,medium,white
6.7,0.48,0.49,2.9,0.03,28.0,122.0,0.98926,3.13,0.4,13.0,0.22950819484009677,13.958304253532807,5.2,0,6,medium,white
5.8,0.3,0.33,3.5,0.033,25.0,116.0,0.99057,3.2,0.44,11.7,0.21551723952140311,19.333268889103707,5.148,0,6,medium,white
6.1,0.28,0.23,4.2,0.038,13.0,95.0,0.98898,2.97,0.7,13.1,0.1368421038227147,21.785636479869712,9.17,0,6,medium,white
6.0,0.19,0.37,9.7,0.032,17.0,50.0,0.9932,3.08,0.66,12.0,0.33999999320000013,31.57878116430966,7.92,0,6,medium,white
6.8,0.31,0.25,10.5,0.043,30.0,165.0,0.9972,3.36,0.55,10.55,0.18181818071625344,21.93541311157061,5.802500000000001,0,6,medium,white
7.5,0.24,0.29,1.1,0.046,34.0,84.0,0.9902,3.04,0.39,11.45,0.40476189994331074,31.2498697922092,4.4655,0,6,medium,white
6.8,0.23,0.39,16.1,0.053,71.0,194.0,0.9988,3.18,0.64,10.2,0.3659793795568073,29.565088847439792,6.528,0,6,medium,white
6.3,0.29,0.3,8.1,0.2,60.0,150.0,0.9958,3.1,0.4,9.3,0.39999999733333336,21.724063020472347,3.7200000000000006,0,5,medium,white
6.8,0.2,0.25,6.2,0.052,22.0,106.0,0.9935,3.09,0.54,10.8,0.2075471678533286,33.99983000084999,5.832000000000001,0,5,medium,white
5.2,0.38,0.26,7.7,0.053,20.0,103.0,0.9925,3.27,0.45,12.2,0.19417475539636161,13.684174515330223,5.49,0,6,medium,white
7.8,0.27,0.33,2.4,0.053,36.0,175.0,0.992,3.2,0.55,11.0,0.20571428453877552,28.888781893400395,6.050000000000001,0,6,medium,white
6.6,0.54,0.21,16.3,0.055,41.0,182.0,0.9986,3.35,0.54,10.4,0.22527472403695206,12.222199588519278,5.6160000000000005,0,6,medium,white
7.1,0.25,0.31,2.3,0.05,32.0,156.0,0.9914,3.14,0.51,11.4,0.20512820381328076,28.3998864004544,5.814,0,6,medium,white
5.8,0.61,0.01,8.4,0.041,31.0,104.0,0.9909,3.26,0.72,13.4,0.29807692021079885,9.508181134129288,9.648,0,7,high,white
6.5,0.32,0.23,8.5,0.051,20.0,138.0,0.9943,3.03,0.42,10.7,0.14492753518168452,20.312436523635863,4.494,0,5,medium,white
6.4,0.28,0.23,6.0,0.051,50.0,162.0,0.994,3.15,0.52,10.2,0.3086419734034446,22.85706122478134,5.303999999999999,0,5,medium,white
